"","project_files","project_names","file_sizes","file_types","import_counts"
"351","test/data-datasets/idenprof/train/fireman/4-6.png","4-6",69986,"Other",0
"352","test/data-datasets/idenprof/train/fireman/4-7.png","4-7",92282,"Other",0
"353","test/data-datasets/idenprof/train/fireman/4-8.png","4-8",87571,"Other",0
"354","test/data-datasets/idenprof/train/fireman/4-9.png","4-9",87786,"Other",0
"355","test/data-datasets/idenprof/train/judge/5-1.png","5-1",57421,"Other",0
"356","test/data-datasets/idenprof/train/judge/5-10.png","5-10",42264,"Other",0
"357","test/data-datasets/idenprof/train/judge/5-2.png","5-2",45458,"Other",0
"358","test/data-datasets/idenprof/train/judge/5-3.png","5-3",42779,"Other",0
"359","test/data-datasets/idenprof/train/judge/5-4.png","5-4",65973,"Other",0
"360","test/data-datasets/idenprof/train/judge/5-5.png","5-5",46870,"Other",0
"361","test/data-datasets/idenprof/train/judge/5-6.png","5-6",53764,"Other",0
"362","test/data-datasets/idenprof/train/judge/5-7.png","5-7",64897,"Other",0
"363","test/data-datasets/idenprof/train/judge/5-8.png","5-8",46906,"Other",0
"364","test/data-datasets/idenprof/train/judge/5-9.png","5-9",45036,"Other",0
"365","test/data-datasets/idenprof/train/mechanic/6-1.png","6-1",97723,"Other",0
"366","test/data-datasets/idenprof/train/mechanic/6-10.png","6-10",86787,"Other",0
"367","test/data-datasets/idenprof/train/mechanic/6-2.png","6-2",49793,"Other",0
"368","test/data-datasets/idenprof/train/mechanic/6-3.png","6-3",82245,"Other",0
"369","test/data-datasets/idenprof/train/mechanic/6-4.png","6-4",66840,"Other",0
"370","test/data-datasets/idenprof/train/mechanic/6-5.png","6-5",74249,"Other",0
"371","test/data-datasets/idenprof/train/mechanic/6-6.png","6-6",86605,"Other",0
"372","test/data-datasets/idenprof/train/mechanic/6-7.png","6-7",79253,"Other",0
"373","test/data-datasets/idenprof/train/mechanic/6-8.png","6-8",79212,"Other",0
"374","test/data-datasets/idenprof/train/mechanic/6-9.png","6-9",70136,"Other",0
"375","test/data-datasets/idenprof/train/pilot/7-1.png","7-1",77793,"Other",0
"376","test/data-datasets/idenprof/train/pilot/7-10.png","7-10",99123,"Other",0
"377","test/data-datasets/idenprof/train/pilot/7-2.png","7-2",78668,"Other",0
"378","test/data-datasets/idenprof/train/pilot/7-3.png","7-3",61248,"Other",0
"379","test/data-datasets/idenprof/train/pilot/7-4.png","7-4",83370,"Other",0
"380","test/data-datasets/idenprof/train/pilot/7-5.png","7-5",82291,"Other",0
"381","test/data-datasets/idenprof/train/pilot/7-6.png","7-6",88609,"Other",0
"382","test/data-datasets/idenprof/train/pilot/7-7.png","7-7",64484,"Other",0
"383","test/data-datasets/idenprof/train/pilot/7-8.png","7-8",78016,"Other",0
"384","test/data-datasets/idenprof/train/pilot/7-9.png","7-9",103477,"Other",0
"385","test/data-datasets/idenprof/train/police/8-1.png","8-1",93470,"Other",0
"386","test/data-datasets/idenprof/train/police/8-10.png","8-10",80982,"Other",0
"387","test/data-datasets/idenprof/train/police/8-2.png","8-2",72586,"Other",0
"388","test/data-datasets/idenprof/train/police/8-3.png","8-3",94954,"Other",0
"389","test/data-datasets/idenprof/train/police/8-4.png","8-4",87454,"Other",0
"390","test/data-datasets/idenprof/train/police/8-5.png","8-5",94001,"Other",0
"391","test/data-datasets/idenprof/train/police/8-6.png","8-6",103115,"Other",0
"392","test/data-datasets/idenprof/train/police/8-7.png","8-7",73231,"Other",0
"393","test/data-datasets/idenprof/train/police/8-8.png","8-8",102879,"Other",0
"394","test/data-datasets/idenprof/train/police/8-9.png","8-9",65633,"Other",0
"395","test/data-datasets/idenprof/train/waiter/9-1.png","9-1",64990,"Other",0
"396","test/data-datasets/idenprof/train/waiter/9-10.png","9-10",69624,"Other",0
"397","test/data-datasets/idenprof/train/waiter/9-2.png","9-2",91411,"Other",0
"398","test/data-datasets/idenprof/train/waiter/9-3.png","9-3",51468,"Other",0
"399","test/data-datasets/idenprof/train/waiter/9-4.png","9-4",86425,"Other",0
"400","test/data-datasets/idenprof/train/waiter/9-5.png","9-5",45800,"Other",0
"401","test/data-datasets/idenprof/train/waiter/9-6.png","9-6",73115,"Other",0
"402","test/data-datasets/idenprof/train/waiter/9-7.png","9-7",67939,"Other",0
"403","test/data-datasets/idenprof/train/waiter/9-8.png","9-8",79465,"Other",0
"404","test/data-datasets/idenprof/train/waiter/9-9.png","9-9",39540,"Other",0
"405","test/data-images/1.jpg","1",35166,"Other",0
"406","test/data-images/10.jpg","10",44923,"Other",0
"407","test/data-images/11.jpg","11",98633,"Other",0
"408","test/data-images/12.jpg","12",55677,"Other",0
"409","test/data-images/13.jpg","13",63401,"Other",0
"410","test/data-images/14.jpg","14",55687,"Other",0
"411","test/data-images/2.jpg","2",601780,"Other",0
"412","test/data-images/3.jpg","3",51751,"Other",0
"413","test/data-images/4.jpg","4",306796,"Other",0
"414","test/data-images/5.jpg","5",95784,"Other",0
"415","test/data-images/6.jpg","6",156141,"Other",0
"416","test/data-images/7.jpg","7",64419,"Other",0
"417","test/data-images/8.jpg","8",101176,"Other",0
"418","test/data-images/9.jpg","9",33382,"Other",0
"419","test/data-json/detection_config.json","detection_config",183,"Other",0
"420","test/data-json/idenprof.json","idenprof",214,"Other",0
"421","test/data-videos/holo-micro.mp4","holo-micro",680325,"Other",0
"422","test/data-videos/traffic-micro.mp4","traffic-micro",550676,"Other",0
"423","test/test_custom_object_detection.py","test_custom_object_detection",3835,"Python",7
"424","test/test_custom_recognition.py","test_custom_recognition",2667,"Python",5
"425","test/test_custom_video_detection.py","test_custom_video_detection",2735,"Python",5
"426","test/test_detection_model_training.py","test_detection_model_training",1601,"Python",5
"427","test/test_image_recognition.py","test_image_recognition",5476,"Python",6
"428","test/test_model_training.py","test_model_training",2843,"Python",5
"429","test/test_object_detection.py","test_object_detection",9536,"Python",8
"430","test/test_video_object_detection.py","test_video_object_detection",4988,"Python",7
