"","project_files","project_names","file_sizes","file_types","import_counts"
"370","source/c04/p13_create_data_processing_pipelines.rst","p13_create_data_processing_pipelines",6117,"Other",0
"371","source/c04/p14_flattening_nested_sequence.rst","p14_flattening_nested_sequence",2497,"Other",0
"372","source/c04/p15_iterate_in_sorted_order_over_merged_sorted_iterables.rst","p15_iterate_in_sorted_order_over_merged_sorted_iterables",1498,"Other",0
"373","source/c04/p16_replace_infinite_while_loops_with_iterator.rst","p16_replace_infinite_while_loops_with_iterator",2355,"Other",0
"374","source/c05/p01_read_write_text_data.rst","p01_read_write_text_data",5526,"Other",0
"375","source/c05/p02_printing_to_file.rst","p02_printing_to_file",649,"Other",0
"376","source/c05/p03_print_with_different_separator_or_line_ending.rst","p03_print_with_different_separator_or_line_ending",1903,"Other",0
"377","source/c05/p04_read_write_binary_data.rst","p04_read_write_binary_data",3074,"Other",0
"378","source/c05/p05_write_to_file_not_exist.rst","p05_write_to_file_not_exist",1588,"Other",0
"379","source/c05/p06_io_operations_on_string.rst","p06_io_operations_on_string",1620,"Other",0
"380","source/c05/p07_read_write_compressed_datafiles.rst","p07_read_write_compressed_datafiles",2496,"Other",0
"381","source/c05/p08_iterate_over_fixed_sized_records.rst","p08_iterate_over_fixed_sized_records",1629,"Other",0
"382","source/c05/p09_read_binary_data_into_mutable_buffer.rst","p09_read_binary_data_into_mutable_buffer",3092,"Other",0
"383","source/c05/p10_memory_mapping_binary_files.rst","p10_memory_mapping_binary_files",4546,"Other",0
"384","source/c05/p11_manipulating_pathnames.rst","p11_manipulating_pathnames",1751,"Other",0
"385","source/c05/p12_test_for_the_existence_of_file.rst","p12_test_for_the_existence_of_file",2015,"Other",0
"386","source/c05/p13_get_directory_listing.rst","p13_get_directory_listing",2852,"Other",0
"387","source/c05/p14_bypassing_filename_encoding.rst","p14_bypassing_filename_encoding",1945,"Other",0
"388","source/c05/p15_printing_bad_filenames.rst","p15_printing_bad_filenames",4641,"Other",0
"389","source/c05/p16_add_change_encoding_of_already_open_file.rst","p16_add_change_encoding_of_already_open_file",3960,"Other",0
"390","source/c05/p17_write_bytes_to_text_file.rst","p17_write_bytes_to_text_file",1298,"Other",0
"391","source/c05/p18_wrap_existing_file_descriptor_as_file_object.rst","p18_wrap_existing_file_descriptor_as_file_object",3989,"Other",0
"392","source/c05/p19_make_temporary_files_and_directories.rst","p19_make_temporary_files_and_directories",4650,"Other",0
"393","source/c05/p20_communicating_with_serial_ports.rst","p20_communicating_with_serial_ports",2146,"Other",0
"394","source/c05/p21_serializing_python_objects.rst","p21_serializing_python_objects",6241,"Other",0
"395","source/c06/p01_read_write_csv_data.rst","p01_read_write_csv_data",7628,"Other",0
"396","source/c06/p02_read-write_json_data.rst","p02_read-write_json_data",7915,"Other",0
"397","source/c06/p03_parse_simple_xml_data.rst","p03_parse_simple_xml_data",5949,"Other",0
"398","source/c06/p04_parse_huge_xml_files_incrementally.rst","p04_parse_huge_xml_files_incrementally",7773,"Other",0
"399","source/c06/p05_turning_dictionary_into_xml.rst","p05_turning_dictionary_into_xml",3530,"Other",0
"400","source/c06/p06_parse_modify_rewrite_xml.rst","p06_parse_modify_rewrite_xml",2918,"Other",0
"401","source/c06/p07_parse_xml_documents_with_namespaces.rst","p07_parse_xml_documents_with_namespaces",4132,"Other",0
"402","source/c06/p08_interact_with_relational_database.rst","p08_interact_with_relational_database",4651,"Other",0
"403","source/c06/p09_decode_encode_hexadecimal_digits.rst","p09_decode_encode_hexadecimal_digits",1845,"Other",0
"404","source/c06/p10_decode_encode_base64.rst","p10_decode_encode_base64",1175,"Other",0
"405","source/c06/p11_read_write_binary_arrays_of_structures.rst","p11_read_write_binary_arrays_of_structures",8134,"Other",0
"406","source/c06/p12_read_nested_and_variable_sized_binary_structures.rst","p12_read_nested_and_variable_sized_binary_structures",20413,"Other",0
"407","source/c06/p13_summarizing_and_perform_statistics.rst","p13_summarizing_and_perform_statistics",3765,"Other",0
"408","source/c07/p01_functions_that_accept_any_number_arguments.rst","p01_functions_that_accept_any_number_arguments",2305,"Other",0
"409","source/c07/p02_functions_that_only_accept_keyword_arguments.rst","p02_functions_that_only_accept_keyword_arguments",1915,"Other",0
"410","source/c07/p03_attach_informatinal_matadata_to_function_arguments.rst","p03_attach_informatinal_matadata_to_function_arguments",1918,"Other",0
"411","source/c07/p04_return_multiple_values_from_function.rst","p04_return_multiple_values_from_function",1280,"Other",0
"412","source/c07/p05_define_functions_with_default_arguments.rst","p05_define_functions_with_default_arguments",5000,"Other",0
"413","source/c07/p06_define_anonymous_or_inline_functions.rst","p06_define_anonymous_or_inline_functions",1742,"Other",0
"414","source/c07/p07_capturing_variables_in_anonymous_functions.rst","p07_capturing_variables_in_anonymous_functions",2205,"Other",0
"415","source/c07/p08_make_callable_with_fewer_arguments.rst","p08_make_callable_with_fewer_arguments",6374,"Other",0
"416","source/c07/p09_replace_single_method_classes_with_functions.rst","p09_replace_single_method_classes_with_functions",2345,"Other",0
"417","source/c07/p10_carry_extra_state_with_callback_functions.rst","p10_carry_extra_state_with_callback_functions",5919,"Other",0
"418","source/c07/p11_inline_callback_functions.rst","p11_inline_callback_functions",5158,"Other",0
"419","source/c07/p12_access_variables_defined_inside_closure.rst","p12_access_variables_defined_inside_closure",4693,"Other",0
"420","source/c08/p01_change_string_representation_of_instances.rst","p01_change_string_representation_of_instances",2856,"Other",0
"421","source/c08/p02_customizing_string_formatting.rst","p02_customizing_string_formatting",2052,"Other",0
"422","source/c08/p03_make_objects_support_context_management_protocol.rst","p03_make_objects_support_context_management_protocol",5131,"Other",0
"423","source/c08/p04_save_memory_when_create_large_number_instances.rst","p04_save_memory_when_create_large_number_instances",2381,"Other",0
"424","source/c08/p05_encapsulating_names_in_class.rst","p05_encapsulating_names_in_class",3345,"Other",0
"425","source/c08/p06_create_managed_attributes.rst","p06_create_managed_attributes",8338,"Other",0
"426","source/c08/p07_calling_method_on_parent_class.rst","p07_calling_method_on_parent_class",7845,"Other",0
"427","source/c08/p08_extending_property_in_subclass.rst","p08_extending_property_in_subclass",6786,"Other",0
"428","source/c08/p09_create_new_kind_of_class_or_instance_attribute.rst","p09_create_new_kind_of_class_or_instance_attribute",6229,"Other",0
"429","source/c08/p10_using_lazily_computed_properties.rst","p10_using_lazily_computed_properties",4988,"Other",0
"430","source/c08/p11_simplify_initialization_of_data_structure.rst","p11_simplify_initialization_of_data_structure",5380,"Other",0
"431","source/c08/p12_define_interface_or_abstract_base_class.rst","p12_define_interface_or_abstract_base_class",3469,"Other",0
"432","source/c08/p13_implementing_data_model_or_type_system.rst","p13_implementing_data_model_or_type_system",9350,"Other",0
"433","source/c08/p14_implementing_custom_containers.rst","p14_implementing_custom_containers",4954,"Other",0
"434","source/c08/p15_delegating_attribute_access.rst","p15_delegating_attribute_access",6980,"Other",0
"435","source/c08/p16_define_more_than_one_constructor_in_class.rst","p16_define_more_than_one_constructor_in_class",1420,"Other",0
"436","source/c08/p17_create_instance_without_invoking_init_method.rst","p17_create_instance_without_invoking_init_method",2561,"Other",0
"437","source/c08/p18_extending_classes_with_mixins.rst","p18_extending_classes_with_mixins",4995,"Other",0
"438","source/c08/p19_implements_stateful_objects_or_state_machines.rst","p19_implements_stateful_objects_or_state_machines",4814,"Other",0
"439","source/c08/p20_call_method_on_object_by_string_name.rst","p20_call_method_on_object_by_string_name",2161,"Other",0
"440","source/c08/p21_implementing_visitor_pattern.rst","p21_implementing_visitor_pattern",5956,"Other",0
"441","source/c08/p22_implementing_visitor_pattern_without_recursion.rst","p22_implementing_visitor_pattern_without_recursion",6916,"Other",0
"442","source/c08/p23_managing_memory_in_cyclic_data_structures.rst","p23_managing_memory_in_cyclic_data_structures",5411,"Other",0
"443","source/c08/p24_making_classes_support_comparison_operations.rst","p24_making_classes_support_comparison_operations",4195,"Other",0
"444","source/c08/p25_creating_cached_instances.rst","p25_creating_cached_instances",6522,"Other",0
"445","source/c09/p01_put_wrapper_around_function.rst","p01_put_wrapper_around_function",3165,"Other",0
"446","source/c09/p02_preserve_function_metadata_when_write_decorators.rst","p02_preserve_function_metadata_when_write_decorators",2614,"Other",0
"447","source/c09/p03_unwrapping_decorator.rst","p03_unwrapping_decorator",2260,"Other",0
"448","source/c09/p04_define_decorator_that_takes_arguments.rst","p04_define_decorator_that_takes_arguments",2435,"Other",0
"449","source/c09/p05_define_decorator_with_user_adjustable_attributes.rst","p05_define_decorator_with_user_adjustable_attributes",4844,"Other",0
"450","source/c09/p06_define_decorator_that_takes_optional_argument.rst","p06_define_decorator_that_takes_optional_argument",3482,"Other",0
"451","source/c09/p07_enforcing_type_check_on_function_using_decorator.rst","p07_enforcing_type_check_on_function_using_decorator",6798,"Other",0
"452","source/c09/p08_define_decorators_as_part_of_class.rst","p08_define_decorators_as_part_of_class",3408,"Other",0
"453","source/c09/p09_define_decorators_as_classes.rst","p09_define_decorators_as_classes",4294,"Other",0
"454","source/c09/p10_apply_decorators_to_class_and_static_methods.rst","p10_apply_decorators_to_class_and_static_methods",3264,"Other",0
"455","source/c09/p11_write_decorators_that_add_arguments_to_functions.rst","p11_write_decorators_that_add_arguments_to_functions",4288,"Other",0
"456","source/c09/p12_using_decorators_to_patch_class_definitions.rst","p12_using_decorators_to_patch_class_definitions",2538,"Other",0
"457","source/c09/p13_using_mataclass_to_control_instance_creation.rst","p13_using_mataclass_to_control_instance_creation",4301,"Other",0
"458","source/c09/p14_capture_class_attribute_definition_order.rst","p14_capture_class_attribute_definition_order",5784,"Other",0
"459","source/c09/p15_define_metaclass_that_takes_optional_arguments.rst","p15_define_metaclass_that_takes_optional_arguments",3596,"Other",0
"460","source/c09/p16_enforce_argument_signature_on_args_kwargs.rst","p16_enforce_argument_signature_on_args_kwargs",5866,"Other",0
"461","source/c09/p17_enforce_coding_conventions_in_classes.rst","p17_enforce_coding_conventions_in_classes",6348,"Other",0
"462","source/c09/p18_define_classes_programmatically.rst","p18_define_classes_programmatically",6333,"Other",0
"463","source/c09/p19_initializing_class_members_at_definition_time.rst","p19_initializing_class_members_at_definition_time",3854,"Other",0
"464","source/c09/p20_implement_multiple_dispatch_with_function_annotations.rst","p20_implement_multiple_dispatch_with_function_annotations",11419,"Other",0
"465","source/c09/p21_avoid_repetitive_property_methods.rst","p21_avoid_repetitive_property_methods",3204,"Other",0
"466","source/c09/p22_define_context_managers_the_easy_way.rst","p22_define_context_managers_the_easy_way",3093,"Other",0
"467","source/c09/p23_executing_code_with_local_side_effects.rst","p23_executing_code_with_local_side_effects",4613,"Other",0
"468","source/c09/p24_parse_and_analyzing_python_source.rst","p24_parse_and_analyzing_python_source",6677,"Other",0
"469","source/c09/p25_disassembling_python_byte_code.rst","p25_disassembling_python_byte_code",4793,"Other",0
"470","source/c10/p01_make_hierarchical_package_of_modules.rst","p01_make_hierarchical_package_of_modules",2235,"Other",0
"471","source/c10/p02_control_the_import_of_everything.rst","p02_control_the_import_of_everything",1074,"Other",0
"472","source/c10/p03_import_submodules_by_relative_names.rst","p03_import_submodules_by_relative_names",3027,"Other",0
"473","source/c10/p04_split_module_into_multiple_files.rst","p04_split_module_into_multiple_files",4044,"Other",0
"474","source/c10/p05_separate_directories_import_by_namespace.rst","p05_separate_directories_import_by_namespace",3676,"Other",0
"475","source/c10/p06_reloading_modules.rst","p06_reloading_modules",2070,"Other",0
"476","source/c10/p07_make_directory_or_zip_runnable_as_main_script.rst","p07_make_directory_or_zip_runnable_as_main_script",1691,"Other",0
"477","source/c10/p08_read_datafile_within_package.rst","p08_read_datafile_within_package",1947,"Other",0
"478","source/c10/p09_add_directories_to_sys_path.rst","p09_add_directories_to_sys_path",2847,"Other",0
"479","source/c10/p10_import_modules_using_name_given_in_string.rst","p10_import_modules_using_name_given_in_string",1639,"Other",0
"480","source/c10/p11_load_modules_from_remote_machine_by_hooks.rst","p11_load_modules_from_remote_machine_by_hooks",31972,"Other",0
"481","source/c10/p12_patching_modules_on_import.rst","p12_patching_modules_on_import",4458,"Other",0
"482","source/c10/p13_installing_packages_just_for_yourself.rst","p13_installing_packages_just_for_yourself",1504,"Other",0
"483","source/c10/p14_creating_new_python_environment.rst","p14_creating_new_python_environment",2944,"Other",0
"484","source/c10/p15_distributing_packages.rst","p15_distributing_packages",3063,"Other",0
"485","source/c11/p01_interact_with_http_services_as_client.rst","p01_interact_with_http_services_as_client",7674,"Other",0
"486","source/c11/p02_creating_tcp_server.rst","p02_creating_tcp_server",6705,"Other",0
"487","source/c11/p03_creating_udp_server.rst","p03_creating_udp_server",3726,"Other",0
"488","source/c11/p04_generate_range_of_ip_addresses_from_cidr_address.rst","p04_generate_range_of_ip_addresses_from_cidr_address",3152,"Other",0
"489","source/c11/p05_creating_simple_rest_based_interface.rst","p05_creating_simple_rest_based_interface",9782,"Other",0
"490","source/c11/p06_implement_simple_remote_procedure_call_with_xml_rpc.rst","p06_implement_simple_remote_procedure_call_with_xml_rpc",4219,"Other",0
"491","source/c11/p07_communicate_simply_between_interpreters.rst","p07_communicate_simply_between_interpreters",3392,"Other",0
"492","source/c11/p08_implementing_remote_procedure_calls.rst","p08_implementing_remote_procedure_calls",7323,"Other",0
"493","source/c11/p09_authenticating_clients_simply.rst","p09_authenticating_clients_simply",3690,"Other",0
"494","source/c11/p10_add_ssl_to_network_services.rst","p10_add_ssl_to_network_services",14290,"Other",0
"495","source/c11/p11_pass_socket_file_descriptor_between_processes.rst","p11_pass_socket_file_descriptor_between_processes",9583,"Other",0
"496","source/c11/p12_understanding_event_driven_io.rst","p12_understanding_event_driven_io",11652,"Other",0
"497","source/c11/p13_sending_receiving_large_arrays.rst","p13_sending_receiving_large_arrays",3949,"Other",0
"498","source/c12/p01_start_stop_thread.rst","p01_start_stop_thread",5460,"Other",0
"499","source/c12/p02_determining_if_thread_has_started.rst","p02_determining_if_thread_has_started",5679,"Other",0
"500","source/c12/p03_communicating_between_threads.rst","p03_communicating_between_threads",9336,"Other",0
"501","source/c12/p04_locking_critical_sections.rst","p04_locking_critical_sections",6111,"Other",0
"502","source/c12/p05_locking_with_deadlock_avoidance.rst","p05_locking_with_deadlock_avoidance",7408,"Other",0
"503","source/c12/p06_storing_thread_specific_state.rst","p06_storing_thread_specific_state",3648,"Other",0
"504","source/c12/p07_creating_thread_pool.rst","p07_creating_thread_pool",6166,"Other",0
"505","source/c12/p08_perform_simple_parallel_programming.rst","p08_perform_simple_parallel_programming",7453,"Other",0
"506","source/c12/p09_dealing_with_gil_stop_worring_about_it.rst","p09_dealing_with_gil_stop_worring_about_it",6621,"Other",0
"507","source/c12/p10_defining_an_actor_task.rst","p10_defining_an_actor_task",6001,"Other",0
"508","source/c12/p11_implement_publish_subscribe_messaging.rst","p11_implement_publish_subscribe_messaging",5929,"Other",0
"509","source/c12/p12_using_generators_as_alternative_to_threads.rst","p12_using_generators_as_alternative_to_threads",14561,"Other",0
"510","source/c12/p13_polling_multiple_thread_queues.rst","p13_polling_multiple_thread_queues",5329,"Other",0
"511","source/c12/p14_launching_daemon_process_on_unix.rst","p14_launching_daemon_process_on_unix",7571,"Other",0
"512","source/c13/p01_accept_input_via_redirect_pips_or_input_files.rst","p01_accept_input_via_redirect_pips_or_input_files",2081,"Other",0
"513","source/c13/p02_terminate_program_with_an_error_message.rst","p02_terminate_program_with_an_error_message",1013,"Other",0
"514","source/c13/p03_parsing_command_line_options.rst","p03_parsing_command_line_options",6101,"Other",0
"515","source/c13/p04_prompt_for_password_at_runtime.rst","p04_prompt_for_password_at_runtime",1554,"Other",0
"516","source/c13/p05_getting_terminal_size.rst","p05_getting_terminal_size",768,"Other",0
"517","source/c13/p06_executing_external_command_and_get_its_output.rst","p06_executing_external_command_and_get_its_output",3545,"Other",0
"518","source/c13/p07_copy_move_files_and_directories.rst","p07_copy_move_files_and_directories",4286,"Other",0
"519","source/c13/p08_creating_and_unpacking_archives.rst","p08_creating_and_unpacking_archives",1425,"Other",0
"520","source/c13/p09_find_files_by_name.rst","p09_find_files_by_name",3073,"Other",0
"521","source/c13/p10_read_configuration_files.rst","p10_read_configuration_files",5325,"Other",0
"522","source/c13/p11_add_logging_to_simple_scripts.rst","p11_add_logging_to_simple_scripts",4104,"Other",0
"523","source/c13/p12_add_logging_to_libraries.rst","p12_add_logging_to_libraries",2864,"Other",0
"524","source/c13/p13_making_stopwatch_timer.rst","p13_making_stopwatch_timer",3035,"Other",0
"525","source/c13/p14_putting_limits_on_memory_and_cpu_usage.rst","p14_putting_limits_on_memory_and_cpu_usage",2292,"Other",0
"526","source/c13/p15_luanch_a_web_browser.rst","p15_luanch_a_web_browser",1798,"Other",0
"527","source/c14/p01_testing_output_sent_to_stdout.rst","p01_testing_output_sent_to_stdout",2893,"Other",0
"528","source/c14/p02_patching_objects_in_unit_tests.rst","p02_patching_objects_in_unit_tests",5782,"Other",0
"529","source/c14/p03_testing_for_exceptional_conditions_in_unit_tests.rst","p03_testing_for_exceptional_conditions_in_unit_tests",3075,"Other",0
"530","source/c14/p04_logging_test_output_to_file.rst","p04_logging_test_output_to_file",2714,"Other",0
"531","source/c14/p05_skip_or_anticipate_test_failures.rst","p05_skip_or_anticipate_test_failures",2236,"Other",0
"532","source/c14/p06_handle_multiple_exceptions.rst","p06_handle_multiple_exceptions",3392,"Other",0
"533","source/c14/p07_catching_all_exceptions.rst","p07_catching_all_exceptions",2116,"Other",0
"534","source/c14/p08_creating_custom_exceptions.rst","p08_creating_custom_exceptions",3602,"Other",0
"535","source/c14/p09_raise_exception_in_response_to_another_exception.rst","p09_raise_exception_in_response_to_another_exception",4153,"Other",0
"536","source/c14/p10_reraising_the_last_exception.rst","p10_reraising_the_last_exception",1198,"Other",0
"537","source/c14/p11_issuing_warning_messages.rst","p11_issuing_warning_messages",3122,"Other",0
"538","source/c14/p12_debugging_basic_program_crashes.rst","p12_debugging_basic_program_crashes",4022,"Other",0
"539","source/c14/p13_profiling_and_timing_your_program.rst","p13_profiling_and_timing_your_program",5043,"Other",0
"540","source/c14/p14_make_your_program_run_faster.rst","p14_make_your_program_run_faster",9447,"Other",0
"541","source/c15/p01_access_ccode_using_ctypes.rst","p01_access_ccode_using_ctypes",12226,"Other",0
"542","source/c15/p02_write_simple_c_extension_module.rst","p02_write_simple_c_extension_module",7679,"Other",0
"543","source/c15/p03_write_extension_function_operate_on_arrays.rst","p03_write_extension_function_operate_on_arrays",5785,"Other",0
"544","source/c15/p04_manage_opaque_pointers_in_c_extension_modules.rst","p04_manage_opaque_pointers_in_c_extension_modules",4120,"Other",0
"545","source/c15/p05_define_and_export_c_api_from_extension_modules.rst","p05_define_and_export_c_api_from_extension_modules",8194,"Other",0
"546","source/c15/p06_calling_python_from_c.rst","p06_calling_python_from_c",9457,"Other",0
"547","source/c15/p07_release_the_gil_in_c_extensions.rst","p07_release_the_gil_in_c_extensions",1240,"Other",0
"548","source/c15/p08_mix_threads_from_c_and_python.rst","p08_mix_threads_from_c_and_python",1978,"Other",0
"549","source/c15/p09_wrap_c_code_with_swig.rst","p09_wrap_c_code_with_swig",8632,"Other",0
"550","source/c15/p10_wrap_existing_c_code_with_cython.rst","p10_wrap_existing_c_code_with_cython",12352,"Other",0
"551","source/c15/p11_use_cython_to_write_high_performance_array_operation.rst","p11_use_cython_to_write_high_performance_array_operation",8420,"Other",0
"552","source/c15/p12_turning_function_pointer_into_callable.rst","p12_turning_function_pointer_into_callable",3034,"Other",0
"553","source/c15/p13_pass_null_terminated_string_to_c_libraries.rst","p13_pass_null_terminated_string_to_c_libraries",6824,"Other",0
"554","source/c15/p14_pass_unicode_strings_to_c_libraries.rst","p14_pass_unicode_strings_to_c_libraries",8058,"Other",0
"555","source/c15/p15_converting_c_string_to_python.rst","p15_converting_c_string_to_python",2418,"Other",0
"556","source/c15/p16_work_with_c_strings_of_dubious_encoding.rst","p16_work_with_c_strings_of_dubious_encoding",5643,"Other",0
"557","source/c15/p17_pass_filenames_to_c_extensions.rst","p17_pass_filenames_to_c_extensions",1852,"Other",0
"558","source/c15/p18_pass_open_files_to_c_extensions.rst","p18_pass_open_files_to_c_extensions",2554,"Other",0
"559","source/c15/p19_read_file_like_objects_from_c.rst","p19_read_file_like_objects_from_c",4691,"Other",0
"560","source/c15/p20_consuming_an_iterable_from_c.rst","p20_consuming_an_iterable_from_c",1328,"Other",0
"561","source/c15/p21_diagnosing_segmentation_faults.rst","p21_diagnosing_segmentation_faults",1996,"Other",0
"562","source/chapters/p01_data_structures_algorithms.rst","p01_data_structures_algorithms",595,"Other",0
"563","source/chapters/p02_strings_and_text.rst","p02_strings_and_text",685,"Other",0
"564","source/chapters/p03_numbers_dates_times.rst","p03_numbers_dates_times",413,"Other",0
"565","source/chapters/p04_iterators_and_generators.rst","p04_iterators_and_generators",589,"Other",0
"566","source/chapters/p05_files_and_io.rst","p05_files_and_io",377,"Other",0
"567","source/chapters/p06_data_encoding_and_process.rst","p06_data_encoding_and_process",448,"Other",0
"568","source/chapters/p07_functions.rst","p07_functions",517,"Other",0
"569","source/chapters/p08_classes_and_objects.rst","p08_classes_and_objects",375,"Other",0
"570","source/chapters/p09_meta_programming.rst","p09_meta_programming",934,"Other",0
"571","source/chapters/p10_modules_and_packages.rst","p10_modules_and_packages",466,"Other",0
"572","source/chapters/p11_network_and_web_program.rst","p11_network_and_web_program",455,"Other",0
"573","source/chapters/p12_concurrency.rst","p12_concurrency",613,"Other",0
"574","source/chapters/p13_utility_script_and_system_manage.rst","p13_utility_script_and_system_manage",545,"Other",0
"575","source/chapters/p14_test_debug_and_exceptions.rst","p14_test_debug_and_exceptions",595,"Other",0
"576","source/chapters/p15_c_extensions.rst","p15_c_extensions",3003,"Other",0
"577","source/chapters/p16_appendix.rst","p16_appendix",3103,"Other",0
"578","source/conf.py","conf",4593,"Python",4
"579","source/copyright.rst","copyright",448,"Other",0
"580","source/index.rst","index",502,"Other",0
"581","source/preface.rst","preface",8522,"Other",0
"582","source/roadmap.rst","roadmap",954,"Other",0
